experiment_id,run_id,timestamp,case_id,trial,model,scope,family,team_price_tier,prompt_version,descriptor_version,backend,execution_mode,negative_case,expected_decision,actual_decision,passed,failure_reason,status,unsafe_book_slot_attempt,turns,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,tokens_measured,usage_measurement_status,provider_cost_usd,provider_cost_measurement_status,latency_ms,error,temperature,autonomy,prompt_hash,recomputed_ai_cost_usd,recomputed_ai_cost_status
mistral_small_3_2_v2,a792fa31-7abb-499c-b720-cf57caf2209f,2026-09-17T13:19:35.160269Z,REF-6052,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22985,557,0,0,True,PROVIDER_REPORTED,0.0021035,PROVIDER_REPORTED,23489.988,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00229409375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,0aa73479-f985-4539-b773-677c1aa02fca,2026-09-17T13:19:58.655217Z,REF-6053,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22928,539,0,0,True,PROVIDER_REPORTED,0.0022716,PROVIDER_REPORTED,26642.038,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00228425,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,b0875be8-84aa-4e0a-9925-c2500079b9c7,2026-09-17T13:20:25.301195Z,REF-6054,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22993,563,0,0,True,PROVIDER_REPORTED,0.00229634,PROVIDER_REPORTED,16955.935,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00229634375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,720cac1d-4328-48a1-ad52-cdf338335b57,2026-09-17T13:20:42.259151Z,REF-6055,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22993,519,0,0,True,PROVIDER_REPORTED,0.00209862,PROVIDER_REPORTED,22207.843,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00228534375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,6e3e23da-2b04-4047-8668-f4ed3e7c52f8,2026-09-17T13:21:04.469744Z,REF-6060,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger;no_unnecessary_slot_search,guardrail_stopped,True,4,17874,452,0,0,True,PROVIDER_REPORTED,0.00178869,PROVIDER_REPORTED,10865.387,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0017886875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,b263ee37-bc1e-4840-bbca-2b504b558c6a,2026-09-17T13:21:15.338860Z,REF-6060,2,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger;no_unnecessary_slot_search,guardrail_stopped,True,4,17824,414,0,0,True,PROVIDER_REPORTED,0.00160992,PROVIDER_REPORTED,9491.64,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0017745,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,2026-09-17T13:21:24.834814Z,REF-6060,3,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger;no_unnecessary_slot_search,guardrail_stopped,True,4,17845,427,0,0,True,PROVIDER_REPORTED,0.00177972,PROVIDER_REPORTED,21284.13,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00177971875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,dfc067a4-67d3-4d93-bd6a-109b3e4101f5,2026-09-17T13:21:46.101887Z,REF-6061,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,request_information,request_information,True,,completed,False,2,12931,273,0,0,True,PROVIDER_REPORTED,0.00120077,PROVIDER_REPORTED,6982.884,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00128053125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,69681002-ca63-4582-bd8b-c8927cfbe815,2026-09-17T13:21:53.085200Z,REF-6061,2,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,request_information,request_information,True,,completed,False,2,12927,269,0,0,True,PROVIDER_REPORTED,0.00127916,PROVIDER_REPORTED,10205.475,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00127915625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,d8f71532-f98c-487b-9528-5988d9610c72,2026-09-17T13:22:03.291872Z,REF-6061,3,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,request_information,request_information,True,,completed,False,2,12917,262,0,0,True,PROVIDER_REPORTED,0.00127647,PROVIDER_REPORTED,6443.815,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00127646875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,564c030b-ebb7-40c0-99cd-a0876599791a,2026-09-17T13:22:09.737236Z,REF-6062,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,available_slot_not_explicitly_declined,completed,False,3,17898,395,0,0,True,PROVIDER_REPORTED,0.00177669,PROVIDER_REPORTED,12526.989,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0017766875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,134d202c-61f6-4688-a671-974d218e3814,2026-09-17T13:22:22.266777Z,REF-6062,2,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,True,4,17919,480,0,0,True,PROVIDER_REPORTED,0.00179991,PROVIDER_REPORTED,14462.481,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00179990625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,239e805e-3223-4675-b57f-16a684309be0,2026-09-17T13:22:36.731990Z,REF-6062,3,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12897,263,0,0,True,PROVIDER_REPORTED,0.00127484,PROVIDER_REPORTED,11882.738,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00127484375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,eb96be36-33c2-46fa-868a-f333c7e640fd,2026-09-17T13:22:48.617726Z,REF-6063,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12911,269,0,0,True,PROVIDER_REPORTED,0.00127766,PROVIDER_REPORTED,7630.683,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00127765625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,3e32c0dc-6b89-4b0d-9317-68c657253a05,2026-09-17T13:22:56.250237Z,REF-6063,2,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12921,276,0,0,True,PROVIDER_REPORTED,0.00128034,PROVIDER_REPORTED,7154.351,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00128034375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,99b310a8-9a13-41c1-bb15-91be55aa4483,2026-09-17T13:23:03.407501Z,REF-6063,3,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12923,278,0,0,True,PROVIDER_REPORTED,0.00128103,PROVIDER_REPORTED,8053.013,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00128103125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,2026-09-17T13:23:11.464010Z,REF-6064,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,completed,False,3,17611,356,0,0,True,PROVIDER_REPORTED,0.00174003,PROVIDER_REPORTED,11595.761,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00174003125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,c952ee90-aaa4-49a7-9761-64a947292318,2026-09-17T13:23:23.063845Z,REF-6064,2,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,completed,False,3,17597,343,0,0,True,PROVIDER_REPORTED,0.00173547,PROVIDER_REPORTED,11109.078,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00173546875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,d4f4c476-bfe8-478b-83a1-385acff7e2c4,2026-09-17T13:23:34.177046Z,REF-6064,3,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,completed,False,3,17620,376,0,0,True,PROVIDER_REPORTED,0.00174588,PROVIDER_REPORTED,10054.63,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.001745875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,7c70791a-0f52-4881-97f1-e6a0db802507,2026-09-17T13:23:44.235429Z,REF-6065,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,False,2,8243,195,0,0,True,PROVIDER_REPORTED,0.00082153,PROVIDER_REPORTED,4424.508,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00082153125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,0454fbeb-eac8-4ac8-93e2-25c8c04dae88,2026-09-17T13:23:48.663328Z,REF-6065,2,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,False,2,8246,202,0,0,True,PROVIDER_REPORTED,0.00082356,PROVIDER_REPORTED,4938.802,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008235625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,7e53e09d-22fb-4e4a-ae7c-f9d1feccad74,2026-09-17T13:23:53.605973Z,REF-6065,3,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,False,2,8249,218,0,0,True,PROVIDER_REPORTED,0.00081818,PROVIDER_REPORTED,6483.204,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00082784375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,2026-09-17T13:22:20.358023Z,REF-6002,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24628,547,14221,0,True,PROVIDER_REPORTED,0.00491623,PROVIDER_REPORTED,6080.452,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087559,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,2026-09-17T13:23:37.204751Z,REF-6003,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24639,545,17273,0,True,PROVIDER_REPORTED,0.00409049,PROVIDER_REPORTED,7900.281,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087542,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,2026-09-17T13:23:45.108160Z,REF-6004,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24423,540,17272,0,True,PROVIDER_REPORTED,0.00401346,PROVIDER_REPORTED,6069.075,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0086769,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,2026-09-17T13:23:51.180078Z,REF-6005,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24339,509,0,0,True,PROVIDER_REPORTED,0.0085742,PROVIDER_REPORTED,8531.453,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0085742,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,2026-09-17T13:23:59.713895Z,REF-6006,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24496,636,9131,0,True,PROVIDER_REPORTED,0.00647343,PROVIDER_REPORTED,7623.885,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008938799999999998,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,e2fec8d4-c84d-405d-9222-3b4282094e98,2026-09-17T13:24:07.340024Z,REF-6007,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24541,591,17273,0,True,PROVIDER_REPORTED,0.00417609,PROVIDER_REPORTED,6853.088,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0088398,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,23b49fbe-7fc9-4357-b9c3-a936c9199f27,2026-09-17T13:24:14.195751Z,REF-6008,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24535,548,0,0,True,PROVIDER_REPORTED,0.0087305,PROVIDER_REPORTED,7885.086,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087305,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,b9d448c2-9d71-45b1-9d9e-a92f669047a4,2026-09-17T13:24:22.083693Z,REF-6015,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24635,673,17274,0,True,PROVIDER_REPORTED,0.00440902,PROVIDER_REPORTED,7552.604,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.009073,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,4b5b1e44-e3a5-4d7f-b07e-fb92c2c5b9c1,2026-09-17T13:24:29.639345Z,REF-6016,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24461,542,17272,0,True,PROVIDER_REPORTED,0.00402986,PROVIDER_REPORTED,5897.808,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0086933,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,ac2dcc4e-9774-4f32-8b19-0a338ca46f58,2026-09-17T13:24:35.540694Z,REF-6017,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24510,599,17273,0,True,PROVIDER_REPORTED,0.00418679,PROVIDER_REPORTED,7004.576,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0088505,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,b4dd77d2-61ef-4841-a75a-a28581b0f0cc,2026-09-17T13:24:42.548970Z,REF-6018,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24592,600,12204,0,True,PROVIDER_REPORTED,0.00558252,PROVIDER_REPORTED,7262.193,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0088776,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,0d68def7-b2eb-405d-aea9-cb8663519b45,2026-09-17T13:24:49.813675Z,REF-6019,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24411,520,0,0,True,PROVIDER_REPORTED,0.0086233,PROVIDER_REPORTED,7119.725,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008623299999999999,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,136fb7ee-539c-4adc-8669-5583a4cf486f,2026-09-17T13:24:56.935995Z,REF-6020,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24509,552,21354,0,True,PROVIDER_REPORTED,0.00296712,PROVIDER_REPORTED,9170.767,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008732700000000001,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,ada658c4-9c1d-4eb5-8274-e3323188f1b4,2026-09-17T13:25:06.110159Z,REF-6022,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24710,595,21356,0,True,PROVIDER_REPORTED,0.00313438,PROVIDER_REPORTED,7026.464,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0089005,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,ac76b8c5-af05-4161-aa8a-20d0f66396dd,2026-09-17T13:25:13.140176Z,REF-6028,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24526,543,21355,0,True,PROVIDER_REPORTED,0.00294945,PROVIDER_REPORTED,7827.99,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008715299999999999,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,a77a5946-31a5-4a07-b88b-26e375a31f4d,2026-09-17T13:25:20.971710Z,REF-6029,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24520,546,9132,0,True,PROVIDER_REPORTED,0.00625536,PROVIDER_REPORTED,20738.847,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008721,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,fce5026f-b718-4864-8370-c841b9b50581,2026-09-17T13:25:41.714432Z,REF-6030,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24519,563,21355,0,True,PROVIDER_REPORTED,0.00299735,PROVIDER_REPORTED,6620.432,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087632,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,7881e845-762c-47e3-aa97-acb24161856e,2026-09-17T13:25:48.336952Z,REF-6031,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24423,559,21353,0,True,PROVIDER_REPORTED,0.00295909,PROVIDER_REPORTED,6518.64,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087244,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,709c7d91-6b4b-4ae8-bbdc-19c391b3a269,2026-09-17T13:25:54.859425Z,REF-6032,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24438,557,17280,0,True,PROVIDER_REPORTED,0.0040583,PROVIDER_REPORTED,5851.068,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087239,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,83e2d22b-e830-4f85-9dc1-d6959a08bb3f,2026-09-17T13:26:00.713027Z,REF-6033,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24512,635,17273,0,True,PROVIDER_REPORTED,0.00427739,PROVIDER_REPORTED,8471.472,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008941099999999999,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,2026-09-17T13:26:09.188410Z,REF-6035,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24529,608,17294,0,True,PROVIDER_REPORTED,0.00420932,PROVIDER_REPORTED,6729.651,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008878700000000002,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,e846c748-3ae2-47ab-a112-2a644bc1cc83,2026-09-17T13:26:15.923092Z,REF-6040,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24345,539,17271,0,True,PROVIDER_REPORTED,0.00398783,PROVIDER_REPORTED,6585.098,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008651,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,ee088949-5208-41de-b122-44723f0dbe7b,2026-09-17T13:26:22.510779Z,REF-6041,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24359,549,21353,0,True,PROVIDER_REPORTED,0.00291489,PROVIDER_REPORTED,8478.655,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0086802,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,2026-09-17T13:26:30.991483Z,REF-6042,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24488,639,21355,0,True,PROVIDER_REPORTED,0.00317805,PROVIDER_REPORTED,7355.585,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0089439,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,f25d7eed-9ab5-4cfc-85dd-069632a55b3e,2026-09-17T13:26:38.349276Z,REF-6043,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24438,604,17272,0,True,PROVIDER_REPORTED,0.00417796,PROVIDER_REPORTED,6458.592,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0088414,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,5ae0b16b-7f88-412b-aa63-1134fe948700,2026-09-17T13:26:44.811655Z,REF-6044,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24277,574,21353,0,True,PROVIDER_REPORTED,0.00295279,PROVIDER_REPORTED,6941.651,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008718099999999998,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,2026-09-17T13:26:51.756905Z,REF-6045,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24184,520,8116,0,True,PROVIDER_REPORTED,0.00636388,PROVIDER_REPORTED,7091.743,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0085552,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,98c35d97-08c1-49b7-842e-319f82ef3152,2026-09-17T13:26:58.852477Z,REF-6046,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,24332,593,21353,0,True,PROVIDER_REPORTED,0.00301679,PROVIDER_REPORTED,6592.181,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0087821,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
gemini2_5_flash_v2,eb136549-21e2-40dc-b5b2-549d38556a3e,2026-09-17T13:27:05.447246Z,REF-6050,1,google/gemini-2.5-flash,full_battery,Google,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,24494,558,17286,0,True,PROVIDER_REPORTED,0.00407598,PROVIDER_REPORTED,6896.136,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.008743200000000001,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
